epoch, time, auc
4.000000, 11.953692,0.628467
4.000000, 11.981520,0.628569
4.000000, 12.004202,0.628682
4.000000, 12.030550,0.628787
4.000000, 12.051406,0.628889
4.000000, 12.077307,0.628999
4.000000, 12.101155,0.629104
4.000000, 12.130401,0.629201
4.000000, 12.152771,0.629286
4.000000, 12.179562,0.629378
4.000000, 12.202411,0.629460
4.000000, 12.230593,0.629545
4.000000, 12.252058,0.629610
4.000000, 12.277782,0.629674
4.000000, 12.299176,0.629773
4.000000, 12.328305,0.629829
4.000000, 12.349891,0.629899
4.000000, 12.377951,0.629996
4.000000, 12.400259,0.630081
4.000000, 12.427479,0.630162
4.000000, 12.449059,0.630230
4.000000, 12.480837,0.630320
4.000000, 12.503564,0.630399
4.000000, 12.531022,0.630487
4.000000, 12.556709,0.630576
4.000000, 12.584003,0.630648
4.000000, 12.606057,0.630732
4.000000, 12.632654,0.630802
4.000000, 12.654195,0.630870
4.000000, 12.682233,0.630935
4.000000, 12.703435,0.631008
4.000000, 12.729234,0.631057
4.000000, 12.750718,0.631126
4.000000, 12.776608,0.631186
4.000000, 12.799083,0.631242
4.000000, 12.824834,0.631300
4.000000, 12.845362,0.631352
4.000000, 12.872688,0.631410
4.000000, 12.894331,0.631446
4.000000, 12.921089,0.631525
4.000000, 12.943163,0.631611
4.000000, 12.968423,0.631686
4.000000, 12.990436,0.631760
4.000000, 13.018612,0.631838
4.000000, 13.039867,0.631923
4.000000, 13.067700,0.631972
4.000000, 13.088405,0.632045
4.000000, 13.114365,0.632112
4.000000, 13.136070,0.632197
4.000000, 13.166137,0.632283
4.000000, 13.189044,0.632374
4.000000, 13.216333,0.632457
4.000000, 13.240204,0.632542
4.000000, 13.268591,0.632610
4.000000, 13.291501,0.632691
4.000000, 13.319281,0.632760
4.000000, 13.340674,0.632847
4.000000, 13.366126,0.632913
4.000000, 13.387837,0.632982
4.000000, 13.414681,0.633050
4.000000, 13.438047,0.633122
4.000000, 13.466249,0.633194
4.000000, 13.488608,0.633250
4.000000, 13.515499,0.633310
4.000000, 13.540099,0.633372
4.000000, 13.567868,0.633439
4.000000, 13.591168,0.633523
4.000000, 13.617563,0.633578
4.000000, 13.640154,0.633619
4.000000, 13.666507,0.633668
4.000000, 13.690911,0.633743
4.000000, 13.717218,0.633814
4.000000, 13.739044,0.633880
4.000000, 13.768209,0.633933
4.000000, 13.790421,0.634017
4.000000, 13.820569,0.634094
4.000000, 13.842776,0.634166
4.000000, 13.870127,0.634246
4.000000, 13.896894,0.634325
4.000000, 13.924650,0.634410
4.000000, 13.946197,0.634484
4.000000, 13.973599,0.634551
4.000000, 13.997054,0.634600
4.000000, 14.025558,0.634660
4.000000, 14.048530,0.634725
4.000000, 14.075821,0.634798
4.000000, 14.097776,0.634884
4.000000, 14.124312,0.634931
4.000000, 14.144543,0.634986
4.000000, 14.172156,0.635053
4.000000, 14.194315,0.635119
4.000000, 14.220989,0.635200
4.000000, 14.242506,0.635274
4.000000, 14.269312,0.635356
4.000000, 14.292835,0.635423
4.000000, 14.320709,0.635505
4.000000, 14.343622,0.635565
4.000000, 14.371177,0.635623
4.000000, 14.395101,0.635684
4.000000, 14.423196,0.635730
4.000000, 14.445135,0.635769
4.000000, 14.472114,0.635837
4.000000, 14.497023,0.635903
4.000000, 14.525013,0.635963
4.000000, 14.546915,0.636020
4.000000, 14.576391,0.636078
4.000000, 14.599275,0.636139
4.000000, 14.626032,0.636186
4.000000, 14.648337,0.636244
4.000000, 14.674693,0.636286
4.000000, 14.696775,0.636324
5.000000, 14.727464,0.636378
5.000000, 14.748731,0.636427
5.000000, 14.776814,0.636481
5.000000, 14.800479,0.636539
5.000000, 14.828324,0.636616
5.000000, 14.851731,0.636691
5.000000, 14.880760,0.636756
5.000000, 14.902321,0.636854
5.000000, 14.931238,0.636923
5.000000, 14.957207,0.637012
5.000000, 14.984680,0.637112
5.000000, 15.006187,0.637189
5.000000, 15.034198,0.637268
5.000000, 15.058386,0.637360
5.000000, 15.084964,0.637436
5.000000, 15.108224,0.637518
5.000000, 15.137104,0.637581
5.000000, 15.159426,0.637642
5.000000, 15.186209,0.637707
5.000000, 15.209608,0.637762
5.000000, 15.236753,0.637824
5.000000, 15.260992,0.637875
5.000000, 15.287418,0.637933
5.000000, 15.310151,0.638010
5.000000, 15.337805,0.638071
5.000000, 15.360280,0.638133
5.000000, 15.388643,0.638191
5.000000, 15.412821,0.638261
5.000000, 15.440285,0.638330
5.000000, 15.465045,0.638408
5.000000, 15.493854,0.638491
5.000000, 15.517901,0.638585
5.000000, 15.545712,0.638673
5.000000, 15.567533,0.638733
5.000000, 15.593739,0.638807
5.000000, 15.615475,0.638865
5.000000, 15.640822,0.638929
5.000000, 15.662891,0.638975
5.000000, 15.690388,0.639025
5.000000, 15.712331,0.639059
5.000000, 15.738737,0.639113
5.000000, 15.762208,0.639167
5.000000, 15.790679,0.639215
5.000000, 15.812928,0.639264
5.000000, 15.844330,0.639302
5.000000, 15.867171,0.639355
5.000000, 15.898476,0.639417
5.000000, 15.920889,0.639464
5.000000, 15.948727,0.639524
5.000000, 15.969565,0.639585
5.000000, 15.996381,0.639654
5.000000, 16.018529,0.639702
5.000000, 16.044910,0.639787
5.000000, 16.066337,0.639851
5.000000, 16.095766,0.639925
5.000000, 16.119089,0.639987
5.000000, 16.147196,0.640068
5.000000, 16.167245,0.640137
5.000000, 16.194067,0.640207
5.000000, 16.217713,0.640271
5.000000, 16.244175,0.640338
5.000000, 16.265193,0.640400
5.000000, 16.293259,0.640463
5.000000, 16.316934,0.640540
5.000000, 16.347206,0.640603
5.000000, 16.369018,0.640669
5.000000, 16.394435,0.640728
5.000000, 16.415695,0.640771
5.000000, 16.443575,0.640822
5.000000, 16.464846,0.640888
5.000000, 16.493249,0.640939
5.000000, 16.514632,0.640993
5.000000, 16.541765,0.641056
5.000000, 16.564676,0.641112
5.000000, 16.591275,0.641138
5.000000, 16.613921,0.641167
5.000000, 16.642729,0.641230
5.000000, 16.664063,0.641276
5.000000, 16.694063,0.641318
5.000000, 16.715390,0.641359
5.000000, 16.742245,0.641441
5.000000, 16.765250,0.641486
5.000000, 16.793302,0.641548
5.000000, 16.816510,0.641603
5.000000, 16.841412,0.641669
5.000000, 16.862537,0.641747
5.000000, 16.891838,0.641799
5.000000, 16.914923,0.641834
5.000000, 16.943288,0.641858
5.000000, 16.964416,0.641897
5.000000, 16.990851,0.641948
5.000000, 17.015480,0.642017
5.000000, 17.043647,0.642063
5.000000, 17.066852,0.642121
5.000000, 17.094771,0.642171
5.000000, 17.117637,0.642224
5.000000, 17.148645,0.642275
5.000000, 17.169657,0.642329
5.000000, 17.199426,0.642403
5.000000, 17.221003,0.642466
5.000000, 17.251819,0.642504
5.000000, 17.274139,0.642555
5.000000, 17.305312,0.642612
5.000000, 17.327692,0.642661
5.000000, 17.354513,0.642712
5.000000, 17.376867,0.642762
5.000000, 17.403114,0.642804
5.000000, 17.425982,0.642852
5.000000, 17.454551,0.642906
5.000000, 17.475516,0.642962
5.000000, 17.505706,0.643011
5.000000, 17.528755,0.643065
5.000000, 17.556951,0.643114
5.000000, 17.580257,0.643161
5.000000, 17.619980,0.643210
5.000000, 17.647597,0.643252
5.000000, 17.675846,0.643286
6.000000, 17.697474,0.643321
6.000000, 17.723160,0.643347
6.000000, 17.748378,0.643406
6.000000, 17.773590,0.643463
6.000000, 17.795469,0.643527
6.000000, 17.821310,0.643585
6.000000, 17.842311,0.643633
6.000000, 17.871644,0.643715
6.000000, 17.894407,0.643771
6.000000, 17.924041,0.643827
6.000000, 17.945304,0.643908
6.000000, 17.973675,0.643984
6.000000, 17.995096,0.644041
6.000000, 18.022208,0.644119
6.000000, 18.046023,0.644182
6.000000, 18.070719,0.644239
6.000000, 18.093637,0.644283
6.000000, 18.121732,0.644354
6.000000, 18.145587,0.644406
6.000000, 18.171870,0.644446
6.000000, 18.194147,0.644501
6.000000, 18.221132,0.644545
6.000000, 18.242624,0.644596
6.000000, 18.269306,0.644651
6.000000, 18.290250,0.644698
6.000000, 18.316173,0.644759
6.000000, 18.340501,0.644825
6.000000, 18.368392,0.644894
6.000000, 18.390398,0.644950
6.000000, 18.417607,0.645008
6.000000, 18.439639,0.645074
6.000000, 18.467876,0.645148
6.000000, 18.489043,0.645210
6.000000, 18.519899,0.645286
6.000000, 18.543022,0.645350
6.000000, 18.569863,0.645415
6.000000, 18.591867,0.645458
6.000000, 18.618317,0.645497
6.000000, 18.642367,0.645534
6.000000, 18.668754,0.645567
6.000000, 18.690273,0.645617
6.000000, 18.717989,0.645657
6.000000, 18.741230,0.645692
6.000000, 18.767975,0.645727
6.000000, 18.789376,0.645766
6.000000, 18.818860,0.645821
6.000000, 18.840538,0.645880
6.000000, 18.865669,0.645934
6.000000, 18.888285,0.645984
6.000000, 18.918783,0.646025
6.000000, 18.944403,0.646079
6.000000, 18.970371,0.646119
6.000000, 18.992285,0.646170
6.000000, 19.019802,0.646228
6.000000, 19.040799,0.646283
6.000000, 19.065896,0.646326
6.000000, 19.086020,0.646391
6.000000, 19.111343,0.646468
6.000000, 19.133686,0.646538
6.000000, 19.161368,0.646582
6.000000, 19.183921,0.646633
6.000000, 19.209590,0.646692
6.000000, 19.232051,0.646750
6.000000, 19.258083,0.646817
6.000000, 19.279502,0.646874
6.000000, 19.307187,0.646919
6.000000, 19.327533,0.646970
6.000000, 19.353580,0.647022
6.000000, 19.374961,0.647059
6.000000, 19.402148,0.647108
6.000000, 19.423960,0.647157
6.000000, 19.449188,0.647208
6.000000, 19.472035,0.647266
6.000000, 19.497897,0.647327
6.000000, 19.522246,0.647345
6.000000, 19.548574,0.647368
6.000000, 19.569479,0.647413
6.000000, 19.595200,0.647459
6.000000, 19.617950,0.647492
6.000000, 19.646886,0.647521
6.000000, 19.668447,0.647552
6.000000, 19.693789,0.647600
6.000000, 19.715036,0.647652
6.000000, 19.740865,0.647708
6.000000, 19.762333,0.647771
6.000000, 19.789077,0.647828
6.000000, 19.810019,0.647871
6.000000, 19.838799,0.647919
6.000000, 19.859850,0.647946
6.000000, 19.887112,0.647985
6.000000, 19.909602,0.648035
6.000000, 19.937164,0.648090
6.000000, 19.958348,0.648147
6.000000, 19.984456,0.648179
6.000000, 20.006768,0.648216
6.000000, 20.035817,0.648257
6.000000, 20.057255,0.648303
6.000000, 20.083505,0.648354
6.000000, 20.105456,0.648417
6.000000, 20.134246,0.648481
6.000000, 20.157339,0.648534
6.000000, 20.182394,0.648581
6.000000, 20.207736,0.648615
6.000000, 20.236251,0.648652
6.000000, 20.256889,0.648693
6.000000, 20.283564,0.648733
6.000000, 20.303909,0.648762
6.000000, 20.329782,0.648795
6.000000, 20.350339,0.648833
6.000000, 20.377028,0.648871
6.000000, 20.398638,0.648905
6.000000, 20.428888,0.648959
6.000000, 20.451858,0.648999
6.000000, 20.476119,0.649044
6.000000, 20.499024,0.649080
6.000000, 20.525159,0.649120
6.000000, 20.547100,0.649159
7.000000, 20.571879,0.649184
7.000000, 20.592476,0.649197
7.000000, 20.619014,0.649245
7.000000, 20.639512,0.649287
7.000000, 20.667080,0.649343
7.000000, 20.688473,0.649386
7.000000, 20.715268,0.649420
7.000000, 20.737939,0.649494
7.000000, 20.762857,0.649568
7.000000, 20.784224,0.649642
7.000000, 20.812250,0.649716
7.000000, 20.835333,0.649780
7.000000, 20.862680,0.649832
7.000000, 20.887663,0.649879
7.000000, 20.915852,0.649930
7.000000, 20.937065,0.649980
7.000000, 20.963952,0.650041
7.000000, 20.985372,0.650084
7.000000, 21.012866,0.650144
7.000000, 21.034893,0.650193
7.000000, 21.063153,0.650244
7.000000, 21.084360,0.650283
7.000000, 21.113324,0.650323
7.000000, 21.134628,0.650382
7.000000, 21.163817,0.650441
7.000000, 21.185515,0.650489
7.000000, 21.214061,0.650546
7.000000, 21.236680,0.650603
7.000000, 21.264378,0.650651
7.000000, 21.288071,0.650693
7.000000, 21.318000,0.650759
7.000000, 21.340346,0.650818
7.000000, 21.367029,0.650889
7.000000, 21.389333,0.650945
7.000000, 21.415682,0.650994
7.000000, 21.438570,0.651046
7.000000, 21.465338,0.651083
7.000000, 21.485539,0.651117
7.000000, 21.510046,0.651161
7.000000, 21.530421,0.651189
7.000000, 21.558454,0.651227
7.000000, 21.580224,0.651254
7.000000, 21.605812,0.651290
7.000000, 21.626928,0.651328
7.000000, 21.652967,0.651360
7.000000, 21.677762,0.651403
7.000000, 21.705620,0.651450
7.000000, 21.727462,0.651494
7.000000, 21.752121,0.651526
7.000000, 21.773569,0.651563
7.000000, 21.800978,0.651613
7.000000, 21.822522,0.651640
7.000000, 21.848316,0.651686
7.000000, 21.869676,0.651724
7.000000, 21.896849,0.651771
7.000000, 21.918660,0.651812
7.000000, 21.946311,0.651870
7.000000, 21.967046,0.651921
7.000000, 21.993658,0.651985
7.000000, 22.015863,0.652032
7.000000, 22.040523,0.652081
7.000000, 22.062654,0.652124
7.000000, 22.089817,0.652172
7.000000, 22.110179,0.652212
7.000000, 22.139616,0.652257
7.000000, 22.165157,0.652297
7.000000, 22.193486,0.652344
7.000000, 22.217250,0.652385
7.000000, 22.245378,0.652415
7.000000, 22.267684,0.652453
7.000000, 22.293892,0.652497
7.000000, 22.317222,0.652548
7.000000, 22.345500,0.652591
7.000000, 22.367593,0.652640
7.000000, 22.393630,0.652673
7.000000, 22.415474,0.652697
7.000000, 22.442405,0.652740
7.000000, 22.463098,0.652791
7.000000, 22.489620,0.652825
7.000000, 22.510539,0.652859
7.000000, 22.538748,0.652903
7.000000, 22.562183,0.652947
7.000000, 22.587219,0.652982
7.000000, 22.608607,0.653045
7.000000, 22.635249,0.653090
7.000000, 22.656058,0.653144
7.000000, 22.682508,0.653177
7.000000, 22.702916,0.653212
7.000000, 22.729018,0.653240
7.000000, 22.750671,0.653276
7.000000, 22.777219,0.653324
7.000000, 22.799115,0.653361
7.000000, 22.826124,0.653408
7.000000, 22.847272,0.653444
7.000000, 22.873784,0.653478
7.000000, 22.895365,0.653503
7.000000, 22.921690,0.653549
7.000000, 22.943779,0.653580
7.000000, 22.971978,0.653620
7.000000, 22.993220,0.653673
7.000000, 23.020385,0.653712
7.000000, 23.041799,0.653734
7.000000, 23.067675,0.653761
7.000000, 23.089746,0.653788
7.000000, 23.116270,0.653828
7.000000, 23.137623,0.653869
7.000000, 23.164980,0.653897
7.000000, 23.187340,0.653917
7.000000, 23.218882,0.653958
7.000000, 23.240748,0.654007
7.000000, 23.268930,0.654042
7.000000, 23.290436,0.654077
7.000000, 23.319773,0.654120
7.000000, 23.341960,0.654156
7.000000, 23.369474,0.654197
7.000000, 23.393610,0.654228
7.000000, 23.421853,0.654255
epoch, time, auc